id_sampleno,id,age,female,edu,emp,hhincome,east,religious,leftright,partyid,partyid_degree,party,inequality,immigration,vote,inequality_A,age_text,female_text,edu_text,hhincome_text,emp_text,religious_text,leftright_text,party_text,east_text,immigration_text,inequality_text,prompt_A,sample_no,completion_1,matched_1,check_manually_1,manipulated_1,matched_new_1,resampled,completion,matched,check_manually,manipulated,matched_new
781_1,781,24,männlich,einen Hauptschulabschluss,berufstätig,NA,Westdeutschland,überhaupt nicht religiös,stark links,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,Nicht gewählt,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 24 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hauptschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,Politisch-ideologisch ordne ich mich stark links ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 24 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich stark links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
787_1,787,39,männlich,einen Realschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,weder erleichtern noch einschränken,Nicht gewählt,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 39 Jahre alt. ,Ich bin männlich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 39 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, bei der Bundestagswahl 2017 gewählt. Ich habe meine Zweitstimme der Partei [INS,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
787_2,787,39,männlich,einen Realschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,weder erleichtern noch einschränken,Nicht gewählt,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 39 Jahre alt. ,Ich bin männlich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 39 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, [PARTY] gewählt.,NA,0,0,NA
787_3,787,39,männlich,einen Realschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,weder erleichtern noch einschränken,Nicht gewählt,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 39 Jahre alt. ,Ich bin männlich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 39 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die [INSERT] Partei,NA,0,0,NA
819_2,819,87,männlich,einen Hauptschulabschluss,nicht berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,keine Maßnahmen ergreifen,einschränken,CDU/CSU,"finde, die Regierung sollte keine Maßnahmen ergreifen",Ich bin 87 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hauptschulabschluss. ,,Ich bin nicht berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 87 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme ging an die Partei [INS,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme habe ich der Partei [,NA,0,0,NA
824_1,824,49,männlich,einen Realschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,mittig links,mit keiner Partei,,mit keiner Partei,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",NA,SPD,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",Ich bin 49 Jahre alt. ,Ich bin männlich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich mittig links ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,,"Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 49 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, gewählt.,NA,0,0,NA,1, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
824_2,824,49,männlich,einen Realschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,mittig links,mit keiner Partei,,mit keiner Partei,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",NA,SPD,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",Ich bin 49 Jahre alt. ,Ich bin männlich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich mittig links ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,,"Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 49 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 meine Stimmen abgegeben. Ich habe meine Erststimme der Partei,Erststimme,1,1,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
824_5,824,49,männlich,einen Realschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,mittig links,mit keiner Partei,,mit keiner Partei,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",NA,SPD,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",Ich bin 49 Jahre alt. ,Ich bin männlich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich mittig links ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,,"Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 49 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
846_1,846,50,weiblich,keinen Schulabschluss,nicht berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,Nicht gewählt,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 50 Jahre alt. ,Ich bin weiblich. ,Ich habe keinen Schulabschluss. ,,Ich bin nicht berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 50 Jahre alt. Ich bin weiblich. Ich habe keinen Schulabschluss. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, 2017 gewählt und meine Zweitstimme der [INSERT] gegeben.,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
846_3,846,50,weiblich,keinen Schulabschluss,nicht berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,Nicht gewählt,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 50 Jahre alt. ,Ich bin weiblich. ,Ich habe keinen Schulabschluss. ,,Ich bin nicht berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 50 Jahre alt. Ich bin weiblich. Ich habe keinen Schulabschluss. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3," 2017 bei der Bundestagswahl gewählt, und ich gab meine Zweitstimme der Partei",NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
846_4,846,50,weiblich,keinen Schulabschluss,nicht berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,Nicht gewählt,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 50 Jahre alt. ,Ich bin weiblich. ,Ich habe keinen Schulabschluss. ,,Ich bin nicht berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 50 Jahre alt. Ich bin weiblich. Ich habe keinen Schulabschluss. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an eine keiner Partei.,NA,0,0,NA
851_1,851,74,weiblich,einen Hochschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,keine Maßnahmen ergreifen,einschränken,FDP,"finde, die Regierung sollte keine Maßnahmen ergreifen",Ich bin 74 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 74 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,1, bei der Bundestagswahl 2017 meine Zweitstimme gegeben.,NA,0,0,NA
851_2,851,74,weiblich,einen Hochschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,keine Maßnahmen ergreifen,einschränken,FDP,"finde, die Regierung sollte keine Maßnahmen ergreifen",Ich bin 74 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 74 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und habe meine Zweitstimme der Partei [INSERT,NA,0,0,NA
851_5,851,74,weiblich,einen Hochschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,keine Maßnahmen ergreifen,einschränken,FDP,"finde, die Regierung sollte keine Maßnahmen ergreifen",Ich bin 74 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Hochschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 74 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, bei der Bundestagswahl 2017 meine Stimme abgegeben und habe [INSERT] meine Zweitstim,NA,0,0,NA
884_5,884,59,weiblich,einen Realschulabschluss,berufstätig,niedriges,Westdeutschland,etwas religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,SPD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 59 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ,Ich bin berufstätig. ,Ich bin etwas religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 59 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, gewählt.,NA,0,0,NA
899_2,899,34,männlich,einen Hauptschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,NA,mit keiner Partei,,mit keiner Partei,keine Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte keine Maßnahmen ergreifen",Ich bin 34 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hauptschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 34 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei meines Vertrau,NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt, und ich habe meine Zweitstimme der Partei",NA,0,0,NA
899_4,899,34,männlich,einen Hauptschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,NA,mit keiner Partei,,mit keiner Partei,keine Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte keine Maßnahmen ergreifen",Ich bin 34 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hauptschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 34 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4, bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme ging an die Partei [INS,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
899_5,899,34,männlich,einen Hauptschulabschluss,berufstätig,NA,Westdeutschland,etwas religiös,NA,mit keiner Partei,,mit keiner Partei,keine Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte keine Maßnahmen ergreifen",Ich bin 34 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hauptschulabschluss. ,,Ich bin berufstätig. ,Ich bin etwas religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 34 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5, an der Bundestagswahl 2017 teilgenommen. Ich habe meine Erststimme der Partei [INSERT],Erststimme,1,1,NA,1," bei der Bundestagswahl 2017 gewählt.

Das kommt darauf an, welche",NA,0,0,NA
932_4,932,25,männlich,Abitur,in Ausbildung,niedriges,Westdeutschland,überhaupt nicht religiös,in der Mitte,NA,,NA,Maßnahmen ergreifen,erleichtern,Bündnis 90/Die Grünen,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 25 Jahre alt. ,Ich bin männlich. ,Ich habe Abitur. ,Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ,Ich bin in Ausbildung. ,Ich bin überhaupt nicht religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. , ,Ich lebe in Westdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 25 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin in Ausbildung. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein.  Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, für die Bundestagswahl 2017 gewählt und dabei meine Zweitstimme der Partei Die Gr,NA,0,0,NA
