"id","completion","matched","check_manually","age","female","edu","emp","hhincome","east","religious","leftright","partyid","partyid_degree","party","inequality","immigration","vote","inequality_A","age_text","female_text","edu_text","hhincome_text","emp_text","religious_text","leftright_text","party_text","east_text","immigration_text","inequality_text","prompt_A"
1034," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Partei CDU/CS","CDU",0,21,"weiblich","einen Realschulabschluss","nicht berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit der Partei CDU/CSU","ziemlich stark ","ziemlich stark mit der Partei CDU/CSU","Maßnahmen ergreifen","erleichtern","Bündnis 90/Die Grünen","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 21 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Realschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 21 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1034," 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der CDU/CSU gege","CDU/CSU",0,21,"weiblich","einen Realschulabschluss","nicht berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit der Partei CDU/CSU","ziemlich stark ","ziemlich stark mit der Partei CDU/CSU","Maßnahmen ergreifen","erleichtern","Bündnis 90/Die Grünen","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 21 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Realschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 21 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1034," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege","CDU/CSU",0,21,"weiblich","einen Realschulabschluss","nicht berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit der Partei CDU/CSU","ziemlich stark ","ziemlich stark mit der Partei CDU/CSU","Maßnahmen ergreifen","erleichtern","Bündnis 90/Die Grünen","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 21 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Realschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 21 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1039," gewählt.","NA",0,59,"männlich",NA,"berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU",NA,"erleichtern","CDU/CSU",NA,"Ich bin 59 Jahre alt. ","Ich bin männlich. ","","","Ich bin berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","","Ich bin 59 Jahre alt. Ich bin männlich. Ich bin berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1039," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei SPD gegeben.","SPD",0,59,"männlich",NA,"berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU",NA,"erleichtern","CDU/CSU",NA,"Ich bin 59 Jahre alt. ","Ich bin männlich. ","","","Ich bin berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","","Ich bin 59 Jahre alt. Ich bin männlich. Ich bin berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1039," gewählt.","NA",0,59,"männlich",NA,"berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU",NA,"erleichtern","CDU/CSU",NA,"Ich bin 59 Jahre alt. ","Ich bin männlich. ","","","Ich bin berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","","Ich bin 59 Jahre alt. Ich bin männlich. Ich bin berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1039," gewählt und meine Zweitstimme der Partei [INSERT] gegeben.","NA",0,59,"männlich",NA,"berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU",NA,"erleichtern","CDU/CSU",NA,"Ich bin 59 Jahre alt. ","Ich bin männlich. ","","","Ich bin berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","","Ich bin 59 Jahre alt. Ich bin männlich. Ich bin berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1039," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege","Linke",0,59,"männlich",NA,"berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU",NA,"erleichtern","CDU/CSU",NA,"Ich bin 59 Jahre alt. ","Ich bin männlich. ","","","Ich bin berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","","Ich bin 59 Jahre alt. Ich bin männlich. Ich bin berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1040," bei der Bundestagswahl 2017 meine Stimme für Bündnis 90/Die Grünen abgegeben.","Bündnis Grünen",0,46,"weiblich","Abitur","berufstätig",NA,"Westdeutschland","sehr religiös","in der Mitte","mit der Partei Bündnis 90/Die Grünen","ziemlich stark ","ziemlich stark mit der Partei Bündnis 90/Die Grünen","Maßnahmen ergreifen","einschränken","Bündnis 90/Die Grünen","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 46 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin berufstätig. ","Ich bin sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 46 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1040," meine Stimme abgegeben. Ich habe meine Erststimme an die Partei Bündnis 90/Die Gr","Erststimme Bündnis",1,46,"weiblich","Abitur","berufstätig",NA,"Westdeutschland","sehr religiös","in der Mitte","mit der Partei Bündnis 90/Die Grünen","ziemlich stark ","ziemlich stark mit der Partei Bündnis 90/Die Grünen","Maßnahmen ergreifen","einschränken","Bündnis 90/Die Grünen","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 46 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin berufstätig. ","Ich bin sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 46 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1040," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme Bündnis 90/Die Gr","Bündnis",0,46,"weiblich","Abitur","berufstätig",NA,"Westdeutschland","sehr religiös","in der Mitte","mit der Partei Bündnis 90/Die Grünen","ziemlich stark ","ziemlich stark mit der Partei Bündnis 90/Die Grünen","Maßnahmen ergreifen","einschränken","Bündnis 90/Die Grünen","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 46 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin berufstätig. ","Ich bin sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 46 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1040," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme den Bündnis 90/Die","Bündnis",0,46,"weiblich","Abitur","berufstätig",NA,"Westdeutschland","sehr religiös","in der Mitte","mit der Partei Bündnis 90/Die Grünen","ziemlich stark ","ziemlich stark mit der Partei Bündnis 90/Die Grünen","Maßnahmen ergreifen","einschränken","Bündnis 90/Die Grünen","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 46 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin berufstätig. ","Ich bin sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 46 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1040," bei der Bundestagswahl 2017 für Bündnis 90/Die Grünen gewählt.","Bündnis Grünen",0,46,"weiblich","Abitur","berufstätig",NA,"Westdeutschland","sehr religiös","in der Mitte","mit der Partei Bündnis 90/Die Grünen","ziemlich stark ","ziemlich stark mit der Partei Bündnis 90/Die Grünen","Maßnahmen ergreifen","einschränken","Bündnis 90/Die Grünen","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 46 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin berufstätig. ","Ich bin sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 46 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1044," gewählt und meine Zweitstimme der Partei [INSERT] gegeben.","NA",0,59,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös","mittig links",NA,"","NA","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",NA,"Bündnis 90/Die Grünen","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 59 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. "," ","Ich lebe in Westdeutschland. ","","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 59 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Westdeutschland. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1044," 2017 gewählt und meine Zweitstimme der Partei [INSERT] gegeben.","NA",0,59,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös","mittig links",NA,"","NA","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",NA,"Bündnis 90/Die Grünen","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 59 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. "," ","Ich lebe in Westdeutschland. ","","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 59 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Westdeutschland. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1044," bei Bundestagswahlen 2017 nicht gewählt.","nicht",1,59,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös","mittig links",NA,"","NA","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",NA,"Bündnis 90/Die Grünen","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 59 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. "," ","Ich lebe in Westdeutschland. ","","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 59 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Westdeutschland. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1044," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.","SPD",0,59,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös","mittig links",NA,"","NA","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",NA,"Bündnis 90/Die Grünen","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 59 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. "," ","Ich lebe in Westdeutschland. ","","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 59 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Westdeutschland. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1044," Partei meine Zweitstimme gegeben.","NA",0,59,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös","mittig links",NA,"","NA","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",NA,"Bündnis 90/Die Grünen","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 59 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. "," ","Ich lebe in Westdeutschland. ","","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 59 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Westdeutschland. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1049," an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der Partei CDU/CSU ge","CDU/CSU",0,75,"weiblich","einen Hauptschulabschluss","nicht berufstätig","niedriges","Westdeutschland","etwas religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU",NA,"weder erleichtern noch einschränken","CDU/CSU",NA,"Ich bin 75 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hauptschulabschluss. ","Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","","Ich bin 75 Jahre alt. Ich bin weiblich. Ich habe einen Hauptschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1049," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege","CDU/CSU",0,75,"weiblich","einen Hauptschulabschluss","nicht berufstätig","niedriges","Westdeutschland","etwas religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU",NA,"weder erleichtern noch einschränken","CDU/CSU",NA,"Ich bin 75 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hauptschulabschluss. ","Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","","Ich bin 75 Jahre alt. Ich bin weiblich. Ich habe einen Hauptschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
1049," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU","CDU/CSU",0,75,"weiblich","einen Hauptschulabschluss","nicht berufstätig","niedriges","Westdeutschland","etwas religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU",NA,"weder erleichtern noch einschränken","CDU/CSU",NA,"Ich bin 75 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hauptschulabschluss. ","Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","","Ich bin 75 Jahre alt. Ich bin weiblich. Ich habe einen Hauptschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"
